,Total_B_1,Total_B_2,Total_B_3,Total_B_4,Total_B_5,Total_B_6,Total_B_7,Total_B_8,Total_B_9,Total_B_10,Total_M_1,Total_M_2,Total_M_3,Total_M_4,Total_M_5,Total_M_6,Total_M_7,Total_M_8,Total_M_9,Total_M_10
MZB1,26.3644277859658,26.514636289082,21.9785930838743,26.9612423039506,27.7563364224675,26.1550683492605,25.4224274665844,22.1056957691176,25.6648144325485,27.1886735028992,27.0298112493278,25.297086147446,22.8823605984453,26.2949499365161,25.248221193711,25.6843439166969,25.7606570133291,24.8832496066687,26.1214919395491,25.4500407621234
NAAA,25.9219108348042,23.9985517698947,21.5190687727363,25.5139439230852,24.8299220548787,24.8181187166485,26.3025697608658,24.2768229960716,26.3726536060852,24.78066711388,24.4669372709075,25.1569206301003,25.1022147380101,26.7997120489909,25.1269949152265,25.8030426277096,25.716517436767,26.5410723852145,26.2385962902241,24.9403333141876
NACA,27.4444275237742,28.0330190509553,28.1135655681739,26.940669358688,27.4649761778029,27.7174460181806,27.2111327234015,27.0976814267256,27.4955655867838,27.7962499748968,28.0871457918065,28.0108933411308,27.4140135382414,28.0410336074945,28.4932765630739,28.4704558800137,27.7504063511891,28.1639415257928,27.9619598292837,28.2718637797547
NADK2,23.3643188192877,24.0390867547995,23.7098580489956,23.245763952363,20.4365066222388,22.8986780108305,22.989892411905,23.3609264280626,21.1773618482995,22.931779395058,25.3884732599324,23.3215120907795,25.3556508559855,25.1963301692815,25.4947572132588,25.6142542217235,22.7447851749562,25.470851477894,20.2934718241785,25.6914168157983
NAE1,25.0613873449353,23.203187112185,25.2408539154333,25.7168837092659,25.2666730366146,25.3148235694369,25.8397089591355,25.1966678568389,25.8152382565653,25.2857033246499,25.4780000581298,26.4640258011737,25.91545143678,25.7420373802646,25.6709846627252,25.5779328670484,25.4795735540159,26.1801982765438,25.897837518101,26.2439070086402
NAGA,25.3844934090199,25.0575915368783,24.9503362542252,24.9117310013572,24.8721112174227,25.4068804772442,25.4179611636001,23.451746683952,26.0020652366034,25.1450713893081,26.2543980669531,27.321823525646,25.8745052650896,25.7243198273801,27.8975259670046,25.8434758203806,25.6547175263718,26.8393004916768,26.6079488247911,27.0057100320767
NAGK,26.4759457617399,26.9591428737347,26.5967623420646,26.4408368592564,26.8683242745438,26.6761333476956,26.4923904993376,26.3394651180737,26.4497889499238,26.848284050786,26.747912274609,26.8472089726681,26.569483063916,26.9135353553651,26.5602109514515,27.1339862908994,26.8244452693849,26.781942960764,26.6691201393325,26.894811473643
NAGLU,23.8403814770637,22.6108658683675,23.7417031522912,21.7727054673154,23.2922939382995,23.1501605463224,26.2684589041442,21.9712105791668,26.4002984942312,24.0337227610982,26.1331632262916,25.2916869908091,26.0598000967931,25.7817929196794,28.4194487890789,25.6949270244422,24.8188501209942,27.4255840868045,26.4045436554482,27.1484114121614
NAMPT,28.936378916899,27.4915191820373,26.5261021902476,28.2404991196817,28.2914498766025,27.9782014997781,28.5720304358591,27.2803852297386,28.7852212113992,28.1740758069835,29.0672009096412,28.7346341202889,28.7240009918366,29.0145691350002,27.7248792459893,28.9940465062296,29.0478865358222,29.2634931897568,30.9171970741146,29.3534440482203
NANS,31.2069947274084,29.2640751201854,28.6321816778916,29.4331271379375,30.0820774744881,30.05530200777,30.2695249058986,29.2439977755748,30.9068433569337,30.2118753757779,31.2067619032264,31.2690789758925,29.9499078634204,30.8174936816711,31.109174972807,31.9445073105491,31.0868927983748,31.7576800508579,32.301438507959,31.31521886771
NAP1L1,27.8455948518697,28.4122376152945,28.1436028290027,28.0293373627428,27.7988473090338,27.9621253613865,28.1963864560303,28.2765745523329,28.1314371858486,27.8675586222414,27.7206456961845,28.1743615929214,28.1977929115158,28.0054423458266,28.1732181093417,27.599247850121,28.0057100320767,28.6813374569781,28.0316526633017,28.4314543093111
NAP1L4,26.4507487483842,26.950380755067,26.9221831313257,26.3826642609364,26.4335649393796,26.6521206609293,26.6651940677324,26.6193291533945,26.7124035710624,26.6532146477426,26.522918866824,26.6328403715261,26.579602519888,26.6324243894845,26.9542692735684,26.4792034740547,26.8331595612275,27.0034599223808,26.5070170539827,27.0478085487935
NAPA,28.0395702157901,25.6054076253146,27.0516508916451,27.2715966717141,27.3994186232703,27.6691877366168,27.7227314578792,27.5845569086227,28.1823880637396,27.6625481027501,27.7096456988595,28.0273875253042,27.5424457687961,27.9760719796217,27.8844845016005,28.1746473222587,27.7406614069601,28.5538400718063,28.6140014105512,28.8313484193725
NAPG,26.113744391267,25.7624069798406,25.8122540945853,25.6241352539256,25.7562600604409,25.8422772500597,25.4227482508258,25.3224425752333,26.0293900244953,26.045852295391,26.0632403593283,24.7362933293605,22.8768129718081,25.6774243741238,25.5963642630962,26.0629522689171,22.7336900706879,25.0229299015728,25.8808933858215,25.9720446093016
NAPRT,24.506517759923,25.8300429879317,22.6709121542466,24.4406309556861,25.008384166375,23.8870673709695,25.8063409492083,25.3473272358467,25.346617339614,25.3873889344091,24.0385868192063,25.9567967397094,25.2572068291519,24.9067401602736,25.3315599199884,24.2145272360664,25.078427409504,26.7306558753982,26.0101997505577,24.9720665275964
NARS,27.8551931806925,27.7307854219381,27.5103563650011,27.2675841052757,27.4600617505157,27.6047009414695,27.751875198218,27.4762239580291,28.1479264237409,27.756145509822,27.8256587399257,28.1775490294702,27.6959757696814,28.1404369399971,27.6551953868955,28.3165681140542,28.0307585557761,28.0783663271034,28.4183633758308,28.4192478482258
NASP,24.496678265856,25.2008635920436,24.5905797405223,25.2165638168044,24.4632619301856,24.1659932465926,24.6873107486696,24.7432450973319,24.5491021527996,24.3448918502232,24.8680180623818,24.3738486045768,26.944695799124,25.1648047545769,24.2311795700391,25.2421995265548,24.0663645007106,26.1353374499177,25.1544503934591,24.8880899326573
NAT10,22.0594248218629,22.9582744414132,23.4272561382807,21.0498363092525,23.1390085559972,23.1009022107818,22.9524119370921,22.5276691507438,22.6971227475364,23.0910362985909,20.3281400455619,23.5441569760229,23.3719892900809,23.4461958422036,23.7933254748346,23.4637608305246,23.5042157476121,23.470106732954,23.5183333126793,23.3733176163334
NCAM1,21.9165849023329,27.2122465586553,26.258483367534,19.9840104227599,26.1589823528145,25.7300857323866,23.3035899276886,26.0067160881413,25.4056151686435,24.8664624434054,19.4153796864672,22.1893989884463,25.5571020868953,22.6270636373645,21.5134101191145,21.9865663897984,23.9222511974266,22.8113462715137,20.8584265357358,22.8160270048293
NCKAP1,26.1330456072923,25.0077000598879,25.5369443725895,26.0506756981069,25.4254400261882,25.3537342785573,26.0165894932281,26.0913390148098,26.008384166375,25.6824697997265,25.2451772263547,25.7763810217572,25.9367664218707,26.0356326011205,25.5705401902812,25.4345355886432,25.2823840228664,26.3728694429398,26.2031436468609,26.2822779618452
NCL,29.5603786104842,29.7883986806006,29.6039408700618,28.4946122682345,29.2501339739172,29.793678960284,29.4069980297081,29.230959775451,29.5980411381662,29.6379782475762,30.3211999085847,30.7626382477321,30.349631989121,30.6024018253799,30.9394368126575,30.3869985420265,30.3733715537441,30.7998509767238,30.3732678261644,30.999473443528
NCSTN,24.7194711287156,23.2852873421287,24.8681122884311,24.3077200115487,24.9000740941803,24.948109460178,24.9962358970674,24.636772403975,24.985765863713,24.8894831679572,25.9601156212438,24.6403076106838,22.7852112330341,25.0846037221681,26.4214646856788,25.9220923715288,24.7455036398055,26.0387751810876,24.5999146577554,25.5291593331909
NDRG1,31.231463421831,30.1720021641514,30.4548364678932,30.7542987172687,30.8458041916561,31.0619460734892,30.8834360736511,30.2126872143206,31.6902498419685,31.3545793995309,31.3166220576703,31.5162022934813,31.0043711038684,31.8438965820113,31.637805552455,31.4132166614047,31.0139837660226,32.3262991987557,31.6644567383705,32.5488293957695
NDRG2,27.0351711132298,27.7024636713096,26.7517475317394,27.2765745523329,26.9294254779034,27.1632697683532,27.0144627219416,27.3751752207998,27.0655840993826,27.0327563845839,26.4458960122287,26.6347800367153,26.7080674016385,26.1124325068998,26.2170817604599,26.3975919932364,26.5411758036843,26.6654651745717,27.0410336074945,26.7320802479458
NDRG3,26.2796593187012,21.1081054799745,26.0953490504686,25.859465023053,26.0484946900061,26.7899226269994,27.3453657195134,26.9230904153999,27.1413143435021,26.9859829572415,26.5695410087119,26.0425790092378,25.8650703929362,27.0583762724662,27.154508338061,27.9673024363768,26.8091901359072,27.8053202599328,27.0551726934651,29.1952837740736
NDUFA10,25.6183492042727,23.7897234260966,23.3293721241001,25.2437617696659,20.3880099866329,21.2323545351796,25.5659295010208,22.0412541104785,20.3414134915771,24.9867642235663,25.3148581353559,25.018055139565,25.3592082615829,25.802401780452,25.6387344087385,25.6544717078846,25.2192255483204,25.7151037997058,25.0110320192403,25.2104082690713
NDUFA12,25.6567098412838,23.239471804744,23.2070600190054,21.4536720308222,22.8936219569222,23.3531263790314,21.8569021213694,20.8353789666843,22.2367808861576,22.7245014156656,25.5858322414064,25.8521715297533,25.3157565586817,25.215305178949,26.10185419945,25.5771261356323,25.3583365019797,25.3515118980805,25.6100349074381,25.6409694986175
NDUFA13,24.607497383016,23.7513389230725,23.7320025911483,25.3189311101602,24.1653032736609,23.922795610656,25.1997783664899,23.9814606711752,24.5826202605031,24.1113184566198,24.6745987517603,24.9221150620133,24.4520536790101,25.6634306303889,24.8143094252039,24.5644765480097,24.3851519934561,25.3605149140937,24.550511952626,24.4195050475028
NDUFA2,25.1246700527934,25.0382100216485,20.9028165858296,24.8084783665784,24.9799791514766,25.0369114096104,24.5492196887515,24.6076666902364,25.0141860112503,25.2909843168353,25.495275844582,25.3981956893657,24.7330376715779,25.5507761367904,25.8327975147057,25.6997793653269,25.4875073973199,25.4090516250521,25.7972152449487,25.6929602322025
NDUFA4,27.0807059705522,23.5114160138607,17.4142308014923,22.956591512241,26.6419617614947,22.5541459549934,26.6183492042727,26.5620614106803,20.0678968940253,26.5790269957791,26.5823331284411,26.8368953981117,26.5196835187123,26.5659004562961,26.8936548191748,26.3265970838564,19.5211673939005,26.9150182600643,27.3324480056064,18.9641931840642
NDUFA5,26.4382212847134,26.1615793950392,24.8876716995653,26.4232453254834,26.0357164921519,25.554703833964,26.938651916568,25.879725514242,26.0871761480372,25.8449367290039,26.1290015275929,26.1608680780351,26.6203084373387,26.6123148696392,26.2497588529117,26.2110584371334,25.9419232336802,26.4811607367659,26.6518470345575,26.5137030222221
NDUFA6,21.8690134163976,23.79209570226,22.8930066873867,21.8590547255456,23.4856751904376,22.5639996605532,22.616802221303,22.4257793460095,23.7109333619839,23.2354533889359,24.6451544184645,23.0663203215014,21.610172972158,24.2920030824754,24.9453434536242,21.9284272902295,23.9038936108813,22.7935040888341,22.2765015703657,22.5605754027514
NDUFA7,23.3678746340037,23.209913494102,22.9593114576667,24.9970116322616,25.3805355764223,21.2755934589228,25.1555316424697,20.0298149407644,24.922977036089,26.0913591936328,25.6635663559679,25.7058021602925,23.5508387498195,25.6219856648566,25.9995513995085,26.705301219932,24.6711466813722,26.2382318260344,22.471017222962,23.4953604160062
NDUFA8,27.8927867193587,26.7683763771687,26.6398937764673,27.2568290449117,27.4309361356733,27.0071012004915,26.9128504233816,26.5667715437763,27.3891956911147,27.3717733214995,27.8538853685423,27.5986091283472,27.3273168975032,27.855074337656,28.0807567902517,27.518408357286,27.7080016017689,27.7915381175452,27.8636651838014,28.0642482229717
NDUFA9,26.2878356514469,25.045852295391,24.2871487167015,24.80484040946,25.8660614818515,25.2983453794685,25.3668637849713,24.4756829715336,26.1909917216056,25.8770826366112,26.140144353542,26.3884239900849,25.3345294477075,25.9993578458718,26.8795853061003,26.4939789165282,25.8955050214687,26.181885938765,26.2154347953222,26.2687444379105
NDUFAB1,26.4692529064717,22.3773443828679,26.6731703807374,26.608371923198,22.5236041921487,26.9584792605487,22.6127353331568,21.7576907077044,26.6469128646831,22.7165192238482,26.4439693021277,26.4875993951757,26.6833803891863,27.4213362663324,27.3546424484135,27.1880131657976,26.7447084202146,27.5931329186639,26.3136478351583,26.4480880669853
NDUFB1,25.7671389985122,21.6284519698567,23.2961114856341,20.6228730067828,25.447835913696,25.4333579952553,22.9618950910774,21.978987095735,24.6540892402997,25.4133518588572,25.8567847335841,25.4662527476152,22.9510705006842,25.6850928823417,26.4928030449857,25.6658175373163,25.4278071981832,25.8939556385568,25.461295831315,26.3964165086246
NDUFB10,26.91536025249,17.7669142157563,22.0338897752178,21.5339576671766,25.9136266550656,22.3351998425554,25.203068948073,23.6212092145668,25.5201333067255,26.1638263895867,25.6752720211283,23.422416201113,25.8696661303983,26.270224738052,26.6062551892522,25.9713430479883,26.8733791492819,26.2532802437235,26.7027939057151,26.6018707394027
NDUFB4,25.5382180663364,25.3005114837291,22.2086485770771,21.6993641700644,22.027751829047,25.3981956893657,22.5221098328691,22.0287434745864,25.2673519267186,23.0598570210057,25.7560564086076,25.495367348406,23.3044938663339,25.3859418981384,26.1212943100911,25.8245181064072,25.3113974374748,25.365462753815,25.7989955869853,25.6430359433634
NDUFB8,25.5234573868157,24.1448742012908,24.4814225311669,18.2115794306181,23.2092162994892,24.8526716097448,24.710985895258,18.8639224777829,25.0187767948652,24.8764738551194,25.6098095303565,25.6904846443668,24.4024307687379,25.4166089085587,25.7456062168642,25.6496835598451,25.3874546743121,25.4086306129714,25.575136191233,25.3262541891833
NDUFB9,22.8299912328373,20.2456249505233,23.634841048365,19.1562844583199,21.8411946747422,22.0619096882621,22.2348073640585,23.6141130876688,24.4243190634067,21.0936610850242,24.6206999648688,24.864385672066,24.8909214323353,24.5180931437024,24.6430634759743,24.9790633345736,23.29044545455,24.6187972636081,24.6041636301407,24.3150655134795
NDUFS1,28.1494778131407,26.8082082932214,25.5517150666637,27.8731444311424,27.8712653100159,27.8261438424995,27.854301619201,26.3125403857478,27.7502146521467,28.1651403152199,28.128932719468,28.274309968464,27.7255944653946,28.3601799877913,28.8050126818395,28.4784244539624,28.262216597227,28.5893514651418,28.5355286611886,28.4466375833564
NDUFS2,26.3153938012234,22.6503225993817,25.8937473856656,21.2970066468766,25.7654706459933,26.1311427683024,25.8583982477205,22.4564296228556,25.6698770480636,26.2333939630143,26.4908003313609,26.7823179952207,25.3735831348841,26.2851918025893,27.0417647470784,27.0224219997753,25.8358840619599,26.0957916875392,26.3670804896973,26.1989732754392
NDUFS3,27.1461791142328,26.5534153211046,26.4097638272633,26.5997444382943,26.7323390737521,26.3542893391762,26.7890519976108,26.2380677871052,26.8998897654304,27.0125459434831,27.1115771521181,27.1591363819926,26.1354744533472,26.8952738759037,27.0870951966693,27.0558967043264,26.765344177,26.8690306700406,26.900004973659,27.0348563777362
NDUFS4,23.1986359114619,23.3587799008795,25.7969430546772,24.6681193290308,24.3942753199943,25.1610026784242,22.7540931574029,24.2000778206015,23.6320135877694,22.0703185212532,24.5509228848697,25.4203727566967,24.7930773631445,25.4417709755327,26.1063944078827,21.4171251854442,25.866863293553,25.966070435413,25.3384453293546,25.278490011215
NDUFS8,25.8713828268197,25.448466214305,22.6555695915235,25.5137632512091,25.062293560443,24.8286637498321,25.7514155460133,25.2268140444809,23.6433028521931,25.275793450505,25.4795427176448,25.2199640475,23.4875946357661,25.4203727566967,25.6310091526965,25.6901382558025,25.4714097844117,25.6571188805284,25.5675260610535,25.7012609793193
NDUFV1,27.2316922938932,26.9599167035135,26.2996209797089,26.7350539449201,26.8353299344523,27.4709600544172,27.2328818436724,26.7775603399887,27.0648649350248,27.1177323426091,27.5166813429522,27.8193375179721,26.8607677892582,27.6615970842312,28.0200388236799,27.8878575959081,27.5788830788713,27.5817586928209,27.5827638051071,27.5536203887806
